-145, -188, 985
-145, -188, 985
-97, -179, 950
-63, -212, 1008
-76, -222, 1080
-91, -219, 1060
-55, -198, 1089
-32, -172, 1072
-44, -224, 1046
-49, -253, 996
-45, -215, 1016
-29, -178, 1069
-46, -174, 1064
-50, -219, 1002
-39, -255, 998
-5, -230, 1032
-5, -230, 1032
9, -254, 1141
-1, -288, 1114
-7, -299, 1013
6, -267, 976
27, -287, 1144
39, -298, 1200
39, -298, 1200
7, -283, 1138
-15, -234, 1014
-12, -182, 1132
9, -137, 1226
20, -136, 1199
3, -150, 1065
23, -136, 1060
23, -136, 1060
49, -160, 1130
65, -142, 1141
-,-,-
-968, 164, 130
-975, 156, 172
-974, 170, 159
-989, 181, 174
-983, 188, 244
-984, 191, 233
-953, 170, 148
-953, 154, 145
-947, 159, 203
-947, 159, 203
-943, 172, 188
-1001, 166, 187
-1031, 177, 231
-1009, 174, 262
-999, 169, 253
-1028, 179, 290
-1084, 170, 294
-1142, 156, 271
-1137, 155, 297
-1146, 166, 326
-1146, 151, 302
-1164, 154, 323
-1164, 154, 323
-1205, 162, 335
-1329, 128, 320
-1332, 129, 241
-1220, 165, 197
-1213, 189, 182
-1233, 139, 142
-1179, 121, 91
-1097, 158, 34
-1089, 167, -34
-1058, 154, -66
-1102, 91, -47
-1079, 87, 4
-1079, 87, 4
-971, 131, -86
-1033, 143, -81
-1052, 107, -51
-1043, 82, 4
-1033, 96, 15
-969, 92, -32
-969, 92, -32
-924, 50, -40
-863, 11, -33
-887, 21, -44
-1024, 39, -44
-1108, 66, -89
-1108, 66, -95
-927, 94, -95
-846, 95, 28
-927, 62, 90
-999, 71, 114
-1049, 44, 56
-1049, 44, 56
-953, 9, 38
-883, -11, -15
-931, -4, -62
-1052, -4, 67
-895, -4, 151
-895, -4, 151
-802, 4, 114
-970, -17, 30
-1119, -8, -4
-1122, 6, -50
-1122, 6, -50
-976, -12, 137
-854, -18, 134
-850, -38, 30
-1039, -69, 35
-1046, -64, -43
-965, -75, -38
-795, -35, -7
-795, -35, -7
-791, -44, 134
-920, -98, 111
-904, -143, 44
-781, -134, 114
-775, -103, 50
-828, -115, 112
-873, -172, 110
-845, -204, 109
-796, -194, 186
-704, -181, 263
-704, -181, 263
-672, -172, 281
-766, -218, 235
-876, -247, 222
-932, -252, 227
-863, -222, 260
-748, -191, 243
-840, -200, 337
-937, -193, 366
-943, -188, 393
-784, -200, 359
-731, -177, 322
-806, -147, 355
-864, -144, 403
-789, -155, 433
-651, -142, 367
-739, -123, 405
-865, -122, 410
-865, -122, 410
-850, -109, 351
-844, -125, 361
-771, -123, 300
-796, -111, 307
-889, -138, 364
-846, -142, 390
-752, -140, 403
-669, -111, 332
-750, -69, 392
-853, -61, 424
-816, -59, 401
-773, -84, 454
-773, -84, 454
-716, -62, 478
-781, -38, 478
-838, -3, 492
-905, 44, 480
-1121, 70, 481
-1168, 77, 390
-1050, 81, 342
-1050, 81, 342
-1017, 92, 355
-1132, 102, 361
-1179, 114, 385
-1076, 128, 363
-997, 128, 378
-,-,-
-968, 155, 105
-1003, 163, 157
-1091, 169, 197
-1056, 165, 132
-958, 171, 137
-923, 150, 149
-984, 109, 94
-1027, 124, 125
-1028, 131, 190
-1000, 147, 219
-1003, 140, 186
-1042, 135, 151
-1042, 135, 151
-1040, 138, 156
-1070, 156, 112
-1069, 143, 55
-1052, 135, 58
-1085, 155, 132
-1085, 180, 153
-1124, 153, 132
-1142, 119, 153
-1050, 135, 140
-1075, 159, 102
-1121, 123, 51
-1067, 131, 36
-1047, 132, -6
-1047, 132, -6
-1096, 108, -56
-1088, 81, -93
-1005, 83, -81
-960, 79, -70
-932, 73, -81
-1018, 72, -77
-1091, 89, -116
-1023, 119, -187
-1029, 114, -154
-1081, 114, -83
-1081, 115, -83
-1093, 117, -33
-1054, 109, -44
-1012, 117, -85
-998, 76, -158
-992, 55, -199
-1034, 24, -229
-1062, -13, -236
-943, -4, -265
-912, 5, -172
-935, 6, -203
-935, 6, -203
-1020, 10, -203
-1103, 45, -134
-1051, 81, -101
-996, 71, -136
-1034, 18, -72
-964, 81, 26
-942, 68, 34
-942, 68, 34
-1140, -47, -6
-1028, 44, -8
-984, 85, 77
-1056, 40, 36
-1062, -17, 3
-1062, -17, 3
-975, -42, 32
-863, -45, 144
-918, -52, 204
-1024, -74, 170
-1087, -93, 146
-1028, -126, 99
-944, -103, 23
-922, -109, 1
-922, -109, 1
-959, -102, 41
-986, -108, 214
-1018, -48, 198
-980, -33, 131
-986, -36, 93
-992, -62, 52
-1013, -69, 67
-1013, -69, 67
-968, -110, 84
-912, -123, 106
-965, -138, 102
-945, -128, 126
-898, -127, 163
-923, -151, 163
-976, -175, 17
-981, -178, -38
-990, -155, -20
-985, -205, 30
-945, -226, 71
-945, -226, 71
-863, -211, 121
-839, -211, 206
-829, -205, 180
-860, -226, 130
-916, -246, 177
-876, -228, 235
-839, -184, 294
-894, -164, 274
-908, -191, 203
-895, -205, 184
-888, -165, 218
-900, -158, 255
-824, -195, 240
-777, -218, 173
-804, -191, 231
-804, -191, 231
-830, -170, 342
-811, -166, 381
-780, -227, 299
-761, -223, 217
-820, -211, 196
-874, -213, 170
-923, -234, 95
-956, -238, 38
-952, -158, 29
-973, -128, 106
-957, -133, 163
-935, -184, 197
-924, -155, 234
-924, -155, 234
-955, -100, 237
-964, -68, 257
-993, -90, 243
-1038, -84, 203
-1058, -35, 131
-1021, -39, 123
-984, -100, 133
-990, -124, 155
-996, -68, 193
-1030, -13, 232
-1010, -24, 261
-930, -60, 217
-922, -62, 213
-922, -62, 213
-915, -17, 211
-945, -29, 254
-952, -62, 235
-980, -73, 231
-980, -42, 217
-982, -8, 254
-946, -13, 308
-946, -13, 308
-932, -41, 309
-924, -24, 296
-931, 7, 273
-949, -3, 286
-955, -16, 298
-930, 10, 265
-930, 10, 265
-981, 80, 225
-1023, 58, 201
-944, -20, 219
-937, -7, 255
-1025, 64, 296
-1034, 102, 212
-1021, 48, 231
-1021, 48, 231
-1019, 12, 289
-1052, 61, 294
-1085, 143, 292
-1121, 172, 319
-1061, 122, 317
-1016, 100, 306
-999, 151, 243
-1021, 178, 191
-1055, 153, 216
-1035, 97, 257
-948, 105, 257
-948, 105, 257
-922, 111, 196
-1038, 91, 193
-1086, 62, 258
-1041, 75, 311
-1012, 101, 310
-1058, 124, 244
-1099, 124, 245
-1098, 117, 287
