269, 623, 1287
307, 640, 1207
291, 544, 1074
291, 544, 1074
319, 511, 947
401, 673, 821
424, 645, 736
410, 390, 650
319, 153, 582
319, 153, 582
314, 42, 357
356, 130, 88
331, 149, -19
256, -103, -77
184, -254, -172
140, -213, -305
140, -213, -305
125, -251, -473
111, -197, -531
53, -85, -480
-2, -77, -375
-5, -178, -385
-13, -422, -502
-156, -716, -541
-122, -1158, -527
-183, -1752, -119
-551, -1998, 642
-719, -1998, 1172
-833, -1998, 1827
-997, -1989, 1998
-1125, -1763, 1998
-,-,-
-473, 6, 831
-473, 6, 831
-470, -42, 772
-477, -81, 673
-554, -153, 654
-637, -289, 637
-678, -448, 576
-747, -652, 572
-893, -803, 739
-990, -801, 1011
-936, -693, 1281
-897, -549, 1501
-893, -337, 1717
-731, -102, 1941
-560, 183, 1998
-560, 183, 1998
-525, 361, 1998
-521, 357, 1998
-221, 343, 1998
56, 422, 1998
181, 648, 1998
267, 739, 1974
284, 793, 1892
329, 750, 1707
400, 617, 1389
417, 474, 1088
417, 474, 1088
376, 411, 998
356, 560, 981
384, 509, 672
376, 197, 381
311, 48, 324
311, 48, 324
294, 48, 295
256, 174, 301
195, 55, 282
209, -144, 180
209, -144, 180
180, -55, 94
94, 17, 98
47, -43, 26
47, -43, 26
-17, -123, -57
-77, -124, -121
-126, -167, -208
-88, -163, -365
-18, -342, -548
-74, -617, -656
-235, -851, -538
-306, -913, -356
-275, -1044, -400
-479, -1629, -474
-778, -1998, -256
-955, -1998, 402
-901, -1998, 1161
-955, -1998, 1788
-867, -1988, 1923
-,-,-
-230, -239, 1998
-193, -76, 1950
-,-,-
-408, -193, 563
-439, -295, 646
-498, -444, 722
-508, -533, 554
-577, -626, 569
-621, -767, 820
-708, -887, 1040
-758, -1008, 1199
-710, -1014, 1454
-569, -795, 1699
-500, -465, 1836
-456, -263, 1965
-262, -158, 1998
-82, 70, 1998
-82, 70, 1998
-96, 227, 1998
-80, 141, 1998
82, 53, 1998
195, 72, 1997
174, 120, 1911
162, 196, 1818
162, 196, 1818
205, 279, 1660
220, 326, 1495
224, 410, 1283
223, 369, 1049
187, 307, 952
188, 353, 816
176, 407, 698
176, 407, 698
104, 415, 648
83, 515, 536
67, 444, 521
84, 343, 432
84, 343, 432
94, 272, 212
40, 193, 109
-17, 205, 121
-63, 354, 185
-63, 354, 185
-94, 305, 201
-68, 163, 90
-63, 91, -28
-62, 24, -151
-62, 24, -151
-33, -30, -201
-37, -70, -198
-2, -191, -171
101, -349, -244
108, -533, -383
-29, -870, -360
-201, -1095, -142
-258, -1374, 147
-213, -1750, 204
-247, -1998, 90
-495, -1998, 525
-619, -1688, 1177
-573, -1345, 1544
-263, -1521, 1862
-165, -1433, 1998
-319, -875, 1998
-,-,-
-342, -109, 950
-358, -103, 935
-397, -110, 948
-402, -145, 913
-386, -196, 786
-423, -247, 622
-551, -426, 560
-657, -735, 542
-689, -1039, 588
-695, -1038, 795
-752, -923, 1016
-796, -849, 1329
-699, -768, 1670
-580, -678, 1920
-610, -554, 1998
-553, -344, 1998
-346, -66, 1998
-257, 223, 1998
-336, 206, 1998
-268, 54, 1998
-45, 13, 1972
-45, 13, 1972
56, 101, 1856
45, 205, 1689
100, 241, 1419
119, 361, 1163
168, 415, 955
227, 436, 857
227, 436, 857
214, 451, 946
265, 408, 710
250, 362, 483
299, 385, 343
351, 383, 382
351, 383, 382
322, 193, 468
292, 117, 406
254, 185, 307
142, 220, 368
83, 198, 381
83, 198, 381
64, 142, 333
69, -26, 161
16, -164, -56
16, -164, -56
-21, -215, -272
-86, -245, -370
-96, -207, -419
-41, -314, -536
-36, -524, -661
-130, -725, -594
-310, -855, -212
-385, -1006, 122
-248, -1130, 147
-237, -1499, 317
-429, -1687, 974
-486, -1630, 1493
-447, -1823, 1877
-562, -1887, 1998
-694, -1473, 1998
-,-,-
-374, -288, 903
-325, -274, 776
-333, -280, 732
-388, -362, 700
-416, -428, 667
-413, -511, 655
-434, -682, 507
-593, -951, 606
-626, -1154, 804
-656, -1166, 975
-660, -1025, 977
-629, -917, 1134
-525, -781, 1373
-462, -560, 1584
-503, -400, 1728
-588, -382, 1933
-432, -359, 1998
-238, -285, 1998
-126, -219, 1982
-83, -247, 1934
100, -196, 1832
200, -30, 1729
197, 161, 1610
195, 285, 1539
195, 285, 1539
159, 445, 1601
192, 574, 1542
264, 632, 1388
294, 622, 1204
304, 560, 1240
364, 449, 1261
391, 288, 1008
412, 126, 670
412, 126, 670
376, 81, 476
316, 125, 422
282, 118, 354
231, 34, 220
231, 34, 220
157, 9, 141
89, 104, 148
-19, 223, 239
-58, 238, 272
-58, 238, 272
-108, 193, 279
-114, 204, 221
-76, 217, 158
-66, 85, 164
-165, -75, 119
-165, -75, 119
-198, -169, -64
-129, -219, -261
-102, -378, -351
-180, -744, -381
-288, -1028, -486
-272, -1115, -517
-235, -1110, -331
-408, -1162, 193
-624, -1362, 466
-574, -1606, 451
-443, -1837, 609
-509, -1754, 1364
-587, -1620, 1942
-509, -1263, 1998
-,-,-
-393, -417, 920
-358, -432, 868
-443, -336, 934
-411, -330, 842
-368, -343, 743
-359, -402, 678
-442, -430, 701
-481, -519, 691
-476, -621, 607
-506, -716, 504
-552, -850, 398
-552, -850, 398
-584, -1064, 518
-569, -1180, 704
-579, -1069, 740
-704, -1019, 751
-698, -1040, 966
-590, -982, 1296
-614, -806, 1504
-639, -727, 1562
-457, -681, 1705
-206, -456, 1886
-106, -227, 1960
5, -43, 1926
101, 106, 1998
118, 327, 1998
104, 442, 1998
147, 375, 1998
235, 273, 1896
405, 153, 1740
405, 153, 1740
451, 61, 1735
467, -11, 1535
528, 30, 1132
570, 125, 819
622, 188, 681
574, 55, 556
574, 55, 556
455, -123, 355
362, -28, 107
274, 136, -49
120, 205, -3
120, 205, -3
7, 240, 103
-57, 232, 157
-72, 143, 118
-51, 167, -25
-51, 167, -25
-84, 175, -109
-160, 14, -105
-178, -204, -193
-112, -251, -297
-75, -133, -302
-165, -311, -88
-217, -756, -17
-167, -1057, -69
-116, -1184, -182
-275, -1407, -231
-514, -1675, -87
-604, -1855, 184
-575, -1834, 517
-426, -1941, 668
-,-,-
-349, -258, 796
-349, -258, 796
-380, -338, 824
-389, -347, 770
-353, -320, 594
-332, -437, 525
-360, -593, 539
-360, -758, 545
-391, -895, 500
-427, -1047, 436
-416, -1184, 451
-422, -1261, 556
-576, -1294, 670
-703, -1389, 840
-641, -1394, 1247
-511, -1211, 1491
-497, -1013, 1621
-349, -924, 1866
-86, -685, 1991
85, -431, 1998
168, -252, 1972
235, -103, 1998
259, 90, 1998
254, 187, 1998
173, 161, 1869
173, 161, 1869
85, 104, 1707
110, 107, 1701
183, 60, 1698
218, -12, 1623
194, -69, 1377
184, 55, 1224
184, 55, 1224
221, 205, 1095
290, 242, 846
303, 236, 602
221, 211, 562
174, 196, 508
164, 154, 311
164, 154, 311
189, 156, 147
188, 136, 31
159, 32, -20
174, 32, -48
174, 32, -48
121, 106, -26
88, 165, -85
58, 70, -259
58, 70, -259
35, -82, -565
63, -72, -713
75, -102, -579
87, -242, -454
0, -673, -475
-60, -1148, -655
-80, -1376, -713
-85, -1531, -541
-252, -1905, -166
-340, -1998, 305
-414, -1998, 932
-,-,-
-276, -417, 774
-338, -412, 815
-358, -377, 805
-335, -429, 644
-335, -429, 644
-318, -609, 603
-342, -755, 523
-445, -941, 505
-509, -1094, 568
-511, -1141, 577
-590, -1189, 604
-676, -1182, 798
-585, -1086, 1040
-510, -1022, 1295
-483, -953, 1433
-429, -870, 1524
-302, -744, 1698
-208, -570, 1858
-278, -565, 1891
-241, -690, 1888
-65, -692, 1818
56, -547, 1658
78, -471, 1581
115, -396, 1541
159, -184, 1556
150, 104, 1580
138, 200, 1484
147, 253, 1395
146, 336, 1346
146, 336, 1346
163, 398, 1255
142, 367, 1092
131, 291, 945
171, 302, 826
242, 270, 738
286, 151, 615
286, 151, 615
270, 6, 453
257, 44, 317
227, 126, 264
224, 158, 181
224, 158, 181
185, 154, 89
140, 90, -48
99, 101, -46
89, 208, -85
89, 208, -85
63, 112, -132
34, -79, -265
44, -189, -475
114, -231, -520
139, -402, -330
-117, -746, -44
-348, -915, -232
-352, -1312, -637
-245, -1837, -873
-461, -1998, -451
-686, -1998, 143
-544, -1998, 488
-360, -1998, 835
-320, -1998, 1476
-321, -1998, 1993
-213, -1918, 1998
-,-,-
-359, -406, 831
-349, -440, 754
-314, -491, 673
-297, -647, 575
-353, -787, 618
-424, -831, 707
-460, -881, 677
-477, -1021, 737
-464, -1143, 856
-513, -1181, 1012
-613, -1164, 1150
-580, -1106, 1243
-462, -962, 1354
-385, -787, 1468
-392, -700, 1542
-295, -685, 1652
-179, -554, 1789
-140, -383, 1848
-189, -340, 1822
-146, -335, 1760
-46, -310, 1835
-9, -216, 1896
57, -160, 1753
97, -124, 1654
155, -36, 1575
223, 67, 1449
223, 67, 1449
245, 111, 1257
259, 159, 1121
266, 173, 999
263, 100, 863
255, 20, 678
237, 33, 565
237, 33, 565
222, 122, 609
226, 104, 528
185, -16, 384
159, -3, 183
159, -3, 183
99, 29, 87
62, 48, 74
62, 48, 74
30, 59, 89
-31, -4, -13
-78, -52, -187
-78, -52, -187
-74, -42, -335
-93, -85, -363
-143, -157, -380
-171, -306, -563
-136, -495, -808
-68, -867, -937
-123, -1247, -716
-297, -1551, -432
-417, -1911, -247
-444, -1998, -20
-514, -1998, 448
-,-,-
-324, -373, 622
-251, -532, 508
-328, -757, 530
-344, -943, 478
-367, -1079, 568
-380, -1165, 808
-414, -1173, 911
-477, -1247, 986
-490, -1357, 1186
-420, -1333, 1398
-412, -1215, 1482
-409, -1118, 1500
-294, -1076, 1552
-158, -939, 1701
-157, -757, 1776
-170, -746, 1862
-55, -684, 1935
120, -501, 1969
226, -369, 1959
282, -306, 1827
266, -250, 1702
292, -127, 1657
337, 27, 1449
327, 74, 1181
327, 74, 1181
298, 93, 939
264, 180, 826
221, 296, 737
194, 327, 602
125, 347, 552
125, 347, 552
62, 307, 498
60, 255, 383
87, 208, 284
53, 179, 233
53, 179, 233
18, 177, 227
6, 165, 208
10, 115, 163
10, 115, 163
4, 116, 137
41, 84, -4
50, 15, -80
50, 15, -80
48, -112, -98
42, -237, -165
115, -306, -291
95, -463, -357
95, -463, -357
34, -612, -363
22, -902, -405
-14, -1238, -448
-176, -1513, -520
-369, -1905, -604
-526, -1998, -380
-551, -1998, 78
-444, -1998, 759
-463, -1998, 1484
-435, -1998, 1808
-342, -1998, 1991
-,-,-
-233, -309, 790
-205, -465, 668
-336, -568, 747
-369, -662, 691
-321, -727, 510
-318, -850, 450
-398, -1033, 543
-447, -1181, 654
-460, -1189, 784
-438, -1188, 893
-374, -1208, 1040
-304, -1121, 1241
-289, -945, 1445
-286, -842, 1581
-215, -766, 1717
-146, -660, 1850
-142, -632, 1882
-157, -657, 1867
-88, -657, 1809
-17, -554, 1679
11, -445, 1576
11, -445, 1576
36, -344, 1460
29, -286, 1399
47, -197, 1289
63, -80, 1144
24, 66, 1101
-2, 221, 1140
-2, 221, 1140
14, 294, 1121
31, 273, 1000
23, 205, 803
13, 209, 721
28, 150, 747
28, 150, 747
49, 79, 691
65, -31, 507
33, -109, 301
33, -109, 301
-14, -43, 239
-66, 136, 320
-88, 178, 274
-96, 121, 164
-91, 71, 20
-91, 71, 20
-75, 18, -185
-87, -13, -353
-77, -81, -442
-36, -186, -505
-11, -304, -534
-11, -304, -534
-39, -483, -596
-68, -679, -690
-96, -876, -793
-167, -1138, -768
-312, -1515, -586
-414, -1924, -320
-532, -1998, 93
-561, -1998, 510
-501, -1998, 889
-493, -1998, 1470
-456, -1998, 1977
-336, -1989, 1998
-102, -1647, 1998
291, -666, 1998
291, -666, 1998
-,-,-
-328, -799, 391
-287, -998, 291
-359, -1155, 636
-398, -1059, 785
-449, -1158, 925
-403, -1258, 1166
-357, -1203, 1391
-332, -1122, 1496
-245, -1160, 1526
-147, -1122, 1633
-67, -892, 1708
-89, -757, 1728
-78, -745, 1770
3, -765, 1806
49, -657, 1814
65, -519, 1672
50, -463, 1522
50, -463, 1522
61, -371, 1456
60, -299, 1521
78, -270, 1441
37, -297, 1243
64, -294, 1071
89, -180, 1046
142, -85, 924
142, -85, 924
134, -57, 714
114, -38, 568
100, 78, 620
81, 213, 684
81, 213, 684
54, 219, 549
-2, 176, 357
-48, 185, 246
-72, 228, 262
-72, 228, 262
-84, 267, 251
-116, 254, 208
-168, 222, 188
-152, 210, 77
-155, 144, -64
-167, 33, -254
-201, -133, -443
-169, -231, -504
-135, -285, -467
-135, -285, -363
-207, -423, -363
-312, -691, -400
-326, -1051, -529
-324, -1739, -352
-536, -1927, -44
-619, -1998, 55
-528, -1998, 266
-542, -1998, 783
-479, -1998, 1212
-409, -1926, 1456
-218, -1763, 1484
-123, -1459, 1910
-,-,-
-208, -618, 687
-208, -618, 687
-231, -788, 674
-300, -901, 642
-315, -890, 683
-322, -857, 732
-481, -1016, 742
-669, -1342, 868
-643, -1602, 1111
-459, -1490, 1309
-387, -1240, 1427
-284, -1034, 1652
-144, -766, 1866
-81, -534, 1972
-185, -446, 1908
-115, -523, 1980
36, -429, 1998
139, -304, 1973
163, -280, 1726
172, -318, 1580
188, -185, 1596
247, -25, 1596
322, -20, 1367
379, 17, 1012
332, 88, 886
332, 88, 886
295, 206, 899
291, 239, 810
291, 234, 594
243, 232, 309
243, 232, 309
216, 269, 26
146, 200, -101
110, 180, -161
57, 171, -158
-38, 200, -104
-97, 204, -80
-97, 204, -80
-72, 131, -123
-74, 97, -154
-137, -42, -168
-150, -152, -250
-125, -187, -192
-105, -222, -71
-127, -461, -3
-215, -908, -118
-225, -1315, -368
-184, -1612, -446
-240, -1864, -338
-479, -1998, -161
-574, -1998, -73
-505, -1998, 191
-418, -1998, 805
-404, -1998, 1526
-336, -1998, 1968
-236, -1938, 1998
-,-,-
-275, -539, 407
-273, -607, 374
-233, -671, 375
-225, -824, 342
-317, -1006, 345
-318, -1091, 379
-309, -1099, 567
-382, -1176, 775
-444, -1246, 1006
-429, -1282, 1214
-340, -1204, 1307
-263, -1150, 1397
-264, -1218, 1553
-104, -1144, 1680
44, -1017, 1798
115, -884, 1832
205, -758, 1873
278, -547, 1885
258, -366, 1887
200, -313, 1763
187, -289, 1657
226, -219, 1499
193, -199, 1301
130, -235, 1074
72, -218, 965
40, -128, 875
40, -128, 875
31, -13, 822
-7, 110, 778
-76, 177, 721
-73, 243, 701
-73, 243, 701
-54, 241, 742
19, 231, 713
39, 194, 652
28, 194, 648
28, 194, 648
19, 219, 637
47, 184, 517
95, 176, 330
98, 101, 107
98, 101, 107
79, 46, -41
56, 39, -103
103, -28, -252
103, -28, -252
162, -89, -458
105, -165, -703
-2, -300, -893
-76, -558, -963
-107, -853, -925
-133, -1271, -900
-304, -1804, -849
-536, -1998, -733
-541, -1998, -263
-467, -1998, 407
-444, -1998, 959
-402, -1998, 1113
-297, -1998, 1535
-,-,-
-166, -657, 532
-182, -755, 437
-282, -927, 428
-314, -1091, 560
-274, -1162, 684
-366, -1244, 828
-478, -1492, 980
-372, -1582, 990
-276, -1453, 1099
-253, -1275, 1149
-234, -1208, 1214
-128, -1095, 1360
-58, -895, 1545
-97, -747, 1614
-159, -784, 1591
-106, -850, 1586
-49, -787, 1564
-1, -705, 1464
35, -650, 1343
25, -538, 1354
13, -386, 1415
61, -304, 1326
61, -304, 1326
118, -241, 1148
107, -194, 1091
110, -92, 1039
116, -49, 931
98, -37, 839
43, 4, 866
43, 4, 866
30, 41, 913
73, 12, 773
73, 12, 773
118, 22, 559
111, 147, 505
62, 205, 532
52, 144, 485
52, 144, 485
76, 81, 304
64, 82, 127
4, 17, -50
4, 17, -50
-16, 5, -215
10, -14, -290
53, -86, -425
53, -86, -425
-39, -252, -630
-136, -435, -865
-128, -603, -956
-135, -896, -845
-231, -1269, -787
-351, -1698, -823
-347, -1983, -782
-347, -1998, -428
-471, -1998, 137
-467, -1998, 504
-366, -1998, 658
-,-,-
-143, -622, 553
-73, -752, 509
-73, -752, 509
-47, -878, 499
-113, -1003, 579
-205, -1133, 611
-354, -1308, 730
-399, -1498, 869
-385, -1717, 899
-319, -1803, 949
-208, -1681, 1032
-89, -1401, 1163
-1, -1121, 1313
55, -930, 1470
109, -816, 1562
170, -769, 1604
200, -710, 1624
222, -618, 1553
221, -549, 1511
208, -456, 1451
172, -404, 1403
141, -406, 1344
129, -404, 1199
116, -389, 1029
116, -389, 1029
70, -341, 941
-5, -258, 906
-62, -175, 897
-57, -103, 782
-78, -93, 782
-93, -27, 857
-103, 25, 805
-103, 25, 805
-93, 36, 654
-29, 55, 448
36, 123, 326
65, 141, 225
65, 141, 225
27, -31, 141
33, -74, 3
44, -76, -116
44, -76, -116
29, -62, -233
-55, -152, -287
-83, -177, -357
-31, -189, -416
11, -243, -449
-71, -425, -503
-202, -689, -732
-281, -1018, -943
-193, -1398, -1196
-194, -1881, -1269
-303, -1998, -993
-280, -1998, -554
-229, -1998, -20
-230, -1998, 307
-82, -1998, 633
-25, -1998, 1342
-,-,-
-115, -852, 286
-157, -822, 302
-186, -802, 274
-218, -920, 332
-144, -1034, 356
-126, -1111, 425
-220, -1263, 555
-232, -1443, 636
-160, -1539, 809
-119, -1458, 972
-127, -1380, 1032
-125, -1335, 1105
-53, -1207, 1243
0, -1031, 1388
-27, -961, 1427
-37, -994, 1407
48, -989, 1407
139, -875, 1424
166, -749, 1371
161, -671, 1304
166, -544, 1341
130, -397, 1418
130, -397, 1418
113, -314, 1346
82, -334, 1215
84, -324, 1177
135, -262, 1101
167, -169, 1027
104, -65, 972
39, 1, 932
39, 1, 932
26, 37, 830
35, 59, 777
14, 96, 788
14, 96, 788
-30, 83, 738
-13, 78, 576
24, 74, 424
24, 74, 424
69, 47, 288
77, 48, 125
77, 48, 125
-5, -45, -40
-62, -57, -159
-73, 3, -252
-30, 129, -308
-86, 128, -299
-86, 128, -299
-139, -38, -368
-131, -232, -517
-93, -386, -572
-111, -521, -603
-224, -745, -719
-269, -1129, -883
-167, -1587, -875
-88, -1958, -641
-159, -1998, -315
-319, -1998, -177
-211, -1998, -78
-135, -1998, 403
-71, -1998, 979
4, -1998, 1149
-,-,-
-228, -634, 554
-292, -700, 604
-172, -582, 451
-172, -582, 451
-177, -506, 385
-292, -566, 494
-269, -682, 525
-147, -858, 409
-152, -1081, 375
-185, -1277, 495
-164, -1365, 705
-133, -1323, 841
-140, -1293, 921
-130, -1310, 1032
-83, -1226, 1228
-64, -1080, 1417
-38, -993, 1510
44, -970, 1554
129, -888, 1623
166, -758, 1695
186, -644, 1700
189, -604, 1637
189, -587, 1631
199, -496, 1628
232, -402, 1539
209, -343, 1448
185, -265, 1329
188, -166, 1228
188, -166, 1228
189, -80, 1160
157, -37, 1017
99, -1, 908
58, 10, 812
36, 104, 793
36, 104, 793
38, 170, 746
22, 146, 774
7, 153, 771
7, 153, 771
-19, 151, 608
-20, 180, 392
-31, 195, 317
-45, 141, 266
-73, 41, 202
-73, 41, 202
-91, -19, 46
-112, -29, -120
-103, -41, -267
-138, -111, -255
-167, -231, -251
-178, -362, -244
-134, -441, -311
-140, -483, -328
-237, -600, -388
-236, -904, -508
-142, -1290, -598
-77, -1604, -572
-174, -1798, -306
-245, -1908, 19
-217, -1998, 258
-93, -1998, 302
-84, -1998, 422
-162, -1998, 908
-133, -1998, 1157
-23, -1946, 1208
117, -1795, 1080
254, -1525, 1227
222, -1190, 1697
-,-,-
-115, -673, 879
-49, -691, 625
-74, -626, 557
-155, -580, 557
-207, -536, 456
-189, -587, 252
-154, -747, 102
-197, -995, 109
-248, -1210, 251
-236, -1309, 463
-210, -1430, 690
-199, -1634, 862
-108, -1757, 1056
1, -1733, 1265
19, -1620, 1403
19, -1620, 1403
-1, -1565, 1448
49, -1541, 1487
115, -1455, 1472
105, -1361, 1435
161, -1322, 1417
305, -1181, 1370
349, -949, 1329
327, -714, 1203
336, -545, 1132
386, -368, 1155
456, -152, 1204
448, 12, 1100
370, 106, 936
281, 181, 961
281, 181, 961
260, 248, 996
242, 241, 901
189, 196, 680
127, 144, 551
104, 153, 544
104, 153, 544
79, 188, 449
1, 129, 370
-63, 100, 393
-114, 92, 432
-114, 92, 432
-148, 55, 383
-174, 6, 284
-200, -48, 123
-201, -107, -30
-174, -161, -88
-201, -219, -101
-263, -292, -125
-263, -310, -233
-210, -387, -332
-168, -523, -440
-211, -752, -538
-241, -961, -661
-217, -1134, -671
-248, -1294, -463
-386, -1478, -211
-389, -1710, -172
-289, -1919, -296
-257, -1998, -277
-221, -1998, -41
-145, -1998, 321
-50, -1998, 671
66, -1998, 736
189, -1995, 754
290, -1768, 972
-,-,-
-212, -625, 668
-241, -705, 685
-167, -671, 511
-224, -674, 504
-271, -706, 480
-230, -801, 463
-142, -966, 419
-135, -1144, 363
-157, -1332, 407
-101, -1419, 442
-50, -1394, 512
-106, -1308, 591
-144, -1261, 711
-85, -1202, 843
-55, -1072, 995
-88, -979, 1065
-69, -991, 1142
45, -972, 1229
55, -949, 1293
55, -949, 1293
-23, -971, 1311
-37, -1029, 1310
29, -1007, 1353
94, -890, 1390
141, -778, 1391
158, -685, 1392
195, -541, 1482
228, -395, 1579
287, -256, 1516
295, -204, 1388
297, -196, 1212
320, -138, 1060
310, -73, 1018
271, -73, 951
271, -50, 951
234, -62, 806
181, 34, 655
120, 168, 586
95, 209, 441
95, 209, 441
63, 200, 311
13, 196, 165
-46, 196, 61
-46, 196, 61
-107, 171, -4
-163, 136, -49
-207, 30, -134
-163, -58, -253
-98, -133, -313
-145, -274, -330
-208, -378, -337
-162, -478, -397
-169, -698, -265
-139, -863, -222
-204, -1106, -347
-290, -1401, -449
-320, -1541, -433
-320, -1648, -227
-291, -1777, -23
-261, -1953, -6
-199, -1998, -26
-64, -1998, 323
-6, -1998, 873
20, -1977, 1184
87, -1848, 1156
184, -1712, 999
175, -1563, 1043
202, -1352, 1051
247, -1139, 955
247, -1139, 955
293, -989, 924
270, -849, 1180
-,-,-
-201, -874, 269
-201, -874, 269
-147, -1007, 204
-78, -1178, 161
-53, -1353, 234
-51, -1525, 366
-22, -1678, 450
5, -1705, 522
-11, -1640, 583
-12, -1540, 683
43, -1416, 835
100, -1284, 983
61, -1201, 1077
-18, -1228, 1124
61, -1229, 1202
177, -1111, 1322
196, -978, 1446
179, -886, 1417
179, -886, 1417
174, -817, 1318
223, -744, 1197
272, -633, 1143
257, -531, 1236
213, -427, 1207
211, -343, 1054
214, -255, 989
157, -206, 1087
105, -163, 1080
60, -122, 977
59, -103, 811
